# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Main Wing,0,FPWUKASXED,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.010972273215300277e+02, -8.965752282825709472e+02, 8.444426773633475136e+01, 2.000000000000000000e+00, 5.841612375912467181e-01
1.723404498178604456e+02, -8.965752282825709472e+02, 8.289991192029681599e+01, 2.000000000000000000e+00, 7.836633902842906618e-01
1.412019601021729613e+02, -8.965752282825709472e+02, 8.052951675674748344e+01, 2.000000000000000000e+00, 1.000000000000000000e+00
1.100917898887518191e+02, -8.965752282825709472e+02, 7.780990619780746442e+01, 2.000000000000000000e+00, 1.216336609715709338e+00
8.139928292674008503e+01, -8.965752282825710608e+02, 7.533921211284339847e+01, 2.000000000000000000e+00, 1.415838762408753171e+00
5.682201529683107566e+01, -8.965752282825710608e+02, 7.358170444042762881e+01, 2.000000000000000000e+00, 1.586533649582798633e+00
3.707363907937271108e+01, -8.965752282825709472e+02, 7.275202092865441728e+01, 2.000000000000000000e+00, 1.723464124463156111e+00
2.202278839425670043e+01, -8.965752282825708335e+02, 7.283939675252329948e+01, 2.000000000000000000e+00, 1.827739635619072267e+00
1.104604872925068015e+01, -8.965752282825709472e+02, 7.372860677117051864e+01, 2.000000000000000000e+00, 1.904044169930654951e+00
3.400191006521349202e+00, -8.965752282825708335e+02, 7.543274168992962814e+01, 2.000000000000000000e+00, 1.958266880232111484e+00
8.810526403402417495e-02, -8.965752282825709472e+02, 7.911658951463981282e+01, 2.000000000000000000e+00, 2.000000000000000000e+00
3.264042011225853024e+00, -8.965752282825709472e+02, 8.363677157750960589e+01, 2.000000000000000000e+00, 2.041733119767888294e+00
9.728222674789712698e+00, -8.965752282825709472e+02, 8.832093237965921162e+01, 2.000000000000000000e+00, 2.095955830069344827e+00
1.990480989730711059e+01, -8.965752282825709472e+02, 9.310976582165324089e+01, 2.000000000000000000e+00, 2.172260364380927733e+00
3.455365751854036205e+01, -8.965752282825709472e+02, 9.777302408515276966e+01, 2.000000000000000000e+00, 2.276535875536843889e+00
5.432133309981532676e+01, -8.965752282825707198e+02, 1.018756931142957427e+02, 2.000000000000000000e+00, 2.413466350417201589e+00
7.931494186320531981e+01, -8.965752282825710608e+02, 1.048390442452295872e+02, 2.000000000000000000e+00, 2.584161237591246607e+00
1.087040034450570545e+02, -8.965752282825709472e+02, 1.061335001558962006e+02, 2.000000000000000000e+00, 2.783663390284290440e+00
1.405990170019476011e+02, -8.965752282825709472e+02, 1.055110963392360475e+02, 2.000000000000000000e+00, 3.000000000000000000e+00
1.724118583318191895e+02, -8.965752282825709472e+02, 1.031272818662214092e+02, 2.000000000000000000e+00, 3.216336609715709116e+00
2.016083152662938005e+02, -8.965752282825709472e+02, 9.950674594444842569e+01, 2.000000000000000000e+00, 3.415838762408752949e+00
2.264268577871616230e+02, -8.965752282825709472e+02, 9.530167622780672332e+01, 2.000000000000000000e+00, 3.586533649582798411e+00
2.461774231248886906e+02, -8.965752282825711745e+02, 9.109681279338849436e+01, 2.000000000000000000e+00, 3.723464124463156111e+00
2.610709658791478773e+02, -8.965752282825709472e+02, 8.726927977259819613e+01, 2.000000000000000000e+00, 3.827739635619072267e+00
2.718129504231022224e+02, -8.965752282825710608e+02, 8.391852345403927416e+01, 2.000000000000000000e+00, 3.904044169930655173e+00
2.791911359797763907e+02, -8.965752282825710608e+02, 8.084331171158078178e+01, 2.000000000000000000e+00, 3.958266880232111262e+00
2.842105263157894228e+02, -8.965752282825709472e+02, 7.844016847289235272e+01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
-3.008488394905783347e-01, -1.983888601504882679e-02, -9.534654657505189368e-01, 1.562942691449561835e+03
-2.314778656023410430e-01, -3.584562929964380668e-02, -9.721795557387005182e-01, 2.246637223276261921e+03
-1.432717925121999025e-01, -5.500285775913656833e-02, -9.881537730073540748e-01, 3.164688246750251892e+03
-7.278407919832409478e-02, -6.922505998220065959e-02, -9.949423947574618232e-01, 4.328690076778965704e+03
-2.003816073006033441e-02, -7.899690792488001101e-02, -9.966734473501661640e-01, 5.688574972769523811e+03
2.115676786642658319e-02, -8.586250282359646213e-02, -9.960823368488740392e-01, 7.095346995512630201e+03
5.340648264423532993e-02, -9.055001286997321763e-02, -9.944588693258351597e-01, 8.296408074876631872e+03
7.557394171568077024e-02, -9.324859759572638740e-02, -9.927705064011447256e-01, 8.998816413729782653e+03
8.669825442656951819e-02, -9.432962993726215495e-02, -9.917587073453325575e-01, 8.999804570825452174e+03
8.541013085661371129e-02, -9.423480607324467850e-02, -9.918794840460176676e-01, 8.299392462327465182e+03
7.101506763078845041e-02, -9.347187066933618227e-02, -9.930860333138158413e-01, 7.100410186962100852e+03
4.179615331831687541e-02, -9.239754517124280919e-02, -9.948445985248750567e-01, 5.695250877696989846e+03
-5.781096827200142910e-03, -9.117527595863533785e-02, -9.958180797582162347e-01, 4.336284359771783784e+03
-8.041880128187643695e-02, -8.966906455440515344e-02, -9.927196357795708970e-01, 3.172367308148664961e+03
-2.167262644924908277e-01, -8.669830102232377322e-02, -9.723749949885451827e-01, 2.255948305870324020e+03
-7.423807232160916092e-01, -5.801101614717302929e-02, -6.674620467133134394e-01, 1.423677787360389175e+03
-8.172030159471534994e-01, 4.999873335123481560e-02, 5.741771132587474291e-01, 1.586947942505724768e+03
-5.853754915637142675e-01, 6.897462888392298652e-02, 8.078230217361133114e-01, 2.295799589029396884e+03
-4.245748272969029902e-01, 7.537895262205550340e-02, 9.022495383913515798e-01, 3.236027506424396961e+03
-3.024312306308063469e-01, 7.723077098633353288e-02, 9.500372407184848322e-01, 4.423841369469213532e+03
-2.026169909210851494e-01, 7.658338558212003655e-02, 9.762588488935016739e-01, 5.809347229410723230e+03
-1.174157603253440096e-01, 7.412659537928890929e-02, 9.903124694179593623e-01, 7.240914737405897540e+03
-4.389423379160037331e-02, 7.021491125361577212e-02, 9.965656839754694074e-01, 8.460898871539415268e+03
1.946895394261700940e-02, 6.516815954114860143e-02, 9.976843542996951530e-01, 9.172048514175192395e+03
7.459167678401941448e-02, 5.925497886634646660e-02, 9.954521230245567676e-01, 9.168932931816960263e+03
1.228920339844700449e-01, 5.275623521944813876e-02, 9.910168150080149729e-01, 8.452512900171426736e+03
1.668770165215554824e-01, 4.572432919589696637e-02, 9.849169239466086800e-01, 7.229585321653039500e+03
2.080794016897135612e-01, 3.822128613509445660e-02, 9.773648734626336765e-01, 5.797750455637832601e+03
2.487923361004660550e-01, 3.004467372597432323e-02, 9.680907452704898830e-01, 4.413861096413689665e+03
2.977236710556726562e-01, 1.944237051216339551e-02, 9.544540900022385754e-01, 3.228986234736517872e+03
3.847184308453430734e-01, -7.612548766907798132e-04, 9.230336664818405978e-01, 2.293341580919752232e+03
4.317976926140080218e-01, -1.234722090445113801e-02, 9.018859677304860156e-01, 1.596746798551392658e+03
-3.008488394905812768e-01, -1.983888601504814678e-02, -9.534654657505181596e-01, 1.432697467162095563e+03
-2.314778656023393499e-01, -3.584562929964404260e-02, -9.721795557387008513e-01, 2.059417454669909603e+03
-1.432717925122002911e-01, -5.500285775913646424e-02, -9.881537730073539638e-01, 2.900964226187736585e+03
-7.278407919832378947e-02, -6.922505998220068735e-02, -9.949423947574617122e-01, 3.967965903714041815e+03
-2.003816073006038992e-02, -7.899690792487999713e-02, -9.966734473501660529e-01, 5.214527058372070314e+03
2.115676786642658319e-02, -8.586250282359646213e-02, -9.960823368488740392e-01, 6.504068079219910032e+03
5.340648264423533687e-02, -9.055001286997321763e-02, -9.944588693258352707e-01, 7.605040735303582551e+03
7.557394171568085350e-02, -9.324859759572638740e-02, -9.927705064011447256e-01, 8.248915045918965916e+03
8.669825442656940717e-02, -9.432962993726215495e-02, -9.917587073453325575e-01, 8.249820856589998584e+03
8.541013085661373905e-02, -9.423480607324467850e-02, -9.918794840460175566e-01, 7.607776423800176417e+03
7.101506763078845041e-02, -9.347187066933621002e-02, -9.930860333138158413e-01, 6.508709338048593054e+03
4.179615331831700031e-02, -9.239754517124280919e-02, -9.948445985248750567e-01, 5.220646637888907208e+03
-5.781096827200354546e-03, -9.117527595863532397e-02, -9.958180797582162347e-01, 3.974927329790803014e+03
-8.041880128187640919e-02, -8.966906455440512569e-02, -9.927196357795708970e-01, 2.908003365802942881e+03
-2.167262644924909942e-01, -8.669830102232378710e-02, -9.723749949885450716e-01, 2.067952613714463496e+03
-7.423807232160914982e-01, -5.801101614717302929e-02, -6.674620467133133284e-01, 1.305037971747023448e+03
-8.172030159471532773e-01, 4.999873335123484336e-02, 5.741771132587478732e-01, 1.454702280630246833e+03
-5.853754915637143785e-01, 6.897462888392298652e-02, 8.078230217361133114e-01, 2.104482956610280780e+03
-4.245748272969029347e-01, 7.537895262205550340e-02, 9.022495383913515798e-01, 2.966358547555697442e+03
-3.024312306308069020e-01, 7.723077098633351900e-02, 9.500372407184849433e-01, 4.055187922013446041e+03
-2.026169909210850384e-01, 7.658338558211996716e-02, 9.762588488935017850e-01, 5.325234960293162658e+03
-1.174157603253436766e-01, 7.412659537928893705e-02, 9.903124694179592513e-01, 6.637505175955407140e+03
-4.389423379160052596e-02, 7.021491125361582764e-02, 9.965656839754694074e-01, 7.755823965577797026e+03
1.946895394261704756e-02, 6.516815954114864307e-02, 9.976843542996952641e-01, 8.407711137993926968e+03
7.459167678401952550e-02, 5.925497886634651518e-02, 9.954521230245567676e-01, 8.404855187498880696e+03
1.228920339844698784e-01, 5.275623521944816652e-02, 9.910168150080149729e-01, 7.748136825157136627e+03
1.668770165215553436e-01, 4.572432919589701494e-02, 9.849169239466086800e-01, 6.627119878181960303e+03
2.080794016897133947e-01, 3.822128613509444273e-02, 9.773648734626337875e-01, 5.314604584334681931e+03
2.487923361004663603e-01, 3.004467372597429894e-02, 9.680907452704898830e-01, 4.046039338379213859e+03
2.977236710556723787e-01, 1.944237051216346143e-02, 9.544540900022386865e-01, 2.959904048508476535e+03
3.847184308453443502e-01, -7.612548766910669099e-04, 9.230336664818401538e-01, 2.102229782509766665e+03
4.317976926140078553e-01, -1.234722090445108077e-02, 9.018859677304861266e-01, 1.463684565338776110e+03
-3.008488394905804997e-01, -1.983888601504827168e-02, -9.534654657505183817e-01, 1.302452242874630201e+03
-2.314778656023394610e-01, -3.584562929964409811e-02, -9.721795557387008513e-01, 1.872197686063559559e+03
-1.432717925122003466e-01, -5.500285775913642261e-02, -9.881537730073539638e-01, 2.637240205625219460e+03
-7.278407919832373396e-02, -6.922505998220067347e-02, -9.949423947574618232e-01, 3.607241730649127021e+03
-2.003816073006047666e-02, -7.899690792487996938e-02, -9.966734473501660529e-01, 4.740479143974616818e+03
2.115676786642668727e-02, -8.586250282359646213e-02, -9.960823368488741503e-01, 5.912789162927196230e+03
5.340648264423519809e-02, -9.055001286997318988e-02, -9.944588693258352707e-01, 6.913673395730540506e+03
7.557394171568096453e-02, -9.324859759572634577e-02, -9.927705064011446145e-01, 7.499013678108158274e+03
8.669825442656937942e-02, -9.432962993726212719e-02, -9.917587073453325575e-01, 7.499837142354552270e+03
8.541013085661373905e-02, -9.423480607324465075e-02, -9.918794840460176676e-01, 6.916160385272896747e+03
7.101506763078846429e-02, -9.347187066933612676e-02, -9.930860333138159524e-01, 5.917008489135091622e+03
4.179615331831726399e-02, -9.239754517124279531e-02, -9.948445985248749457e-01, 4.746042398080832754e+03
-5.781096827200691082e-03, -9.117527595863531009e-02, -9.958180797582163457e-01, 3.613570299809824974e+03
-8.041880128187649246e-02, -8.966906455440512569e-02, -9.927196357795708970e-01, 2.643639423457223529e+03
-2.167262644924909942e-01, -8.669830102232375935e-02, -9.723749949885452937e-01, 1.879956921558605927e+03
-7.423807232160912761e-01, -5.801101614717305704e-02, -6.674620467133135504e-01, 1.186398156133658404e+03
-8.172030159471530553e-01, 4.999873335123485724e-02, 5.741771132587479842e-01, 1.322456618754771625e+03
-5.853754915637146006e-01, 6.897462888392301428e-02, 8.078230217361130894e-01, 1.913166324191166495e+03
-4.245748272969026571e-01, 7.537895262205551727e-02, 9.022495383913516909e-01, 2.696689588687000651e+03
-3.024312306308071796e-01, 7.723077098633347737e-02, 9.500372407184846102e-01, 3.686534474557684462e+03
-2.026169909210848441e-01, 7.658338558212006431e-02, 9.762588488935018960e-01, 4.841122691175607542e+03
-1.174157603253437876e-01, 7.412659537928892317e-02, 9.903124694179594734e-01, 6.034095614504923105e+03
-4.389423379160068556e-02, 7.021491125361582764e-02, 9.965656839754694074e-01, 7.050749059616189697e+03
1.946895394261709961e-02, 6.516815954114867082e-02, 9.976843542996952641e-01, 7.643373761812668818e+03
7.459167678401953938e-02, 5.925497886634653599e-02, 9.954521230245567676e-01, 7.640777443180813862e+03
1.228920339844700310e-01, 5.275623521944814570e-02, 9.910168150080149729e-01, 7.043760750142855613e+03
1.668770165215551216e-01, 4.572432919589695249e-02, 9.849169239466086800e-01, 6.024654434710882924e+03
2.080794016897136167e-01, 3.822128613509436640e-02, 9.773648734626337875e-01, 4.831458713031530351e+03
2.487923361004656664e-01, 3.004467372597434752e-02, 9.680907452704898830e-01, 3.678217580344748058e+03
2.977236710556727672e-01, 1.944237051216331572e-02, 9.544540900022385754e-01, 2.690821862280438836e+03
3.847184308453456825e-01, -7.612548766913507540e-04, 9.230336664818394876e-01, 1.911117984099788828e+03
4.317976926140079108e-01, -1.234722090445114148e-02, 9.018859677304861266e-01, 1.330622332126156380e+03
-3.008488394905831642e-01, -1.983888601504780677e-02, -9.534654657505173825e-01, 1.172207018587161656e+03
-2.314778656023380177e-01, -3.584562929964442424e-02, -9.721795557387011844e-01, 1.684977917457209514e+03
-1.432717925122007352e-01, -5.500285775913638792e-02, -9.881537730073539638e-01, 2.373516185062690965e+03
-7.278407919832385886e-02, -6.922505998220075674e-02, -9.949423947574618232e-01, 3.246517557584214046e+03
-2.003816073006048359e-02, -7.899690792487991386e-02, -9.966734473501660529e-01, 4.266431229577147860e+03
2.115676786642677401e-02, -8.586250282359648989e-02, -9.960823368488741503e-01, 5.321510246634468785e+03
5.340648264423523278e-02, -9.055001286997320376e-02, -9.944588693258351597e-01, 6.222306056157482089e+03
7.557394171568092289e-02, -9.324859759572635964e-02, -9.927705064011446145e-01, 6.749112310297332442e+03
8.669825442656939329e-02, -9.432962993726214107e-02, -9.917587073453325575e-01, 6.749853428119085947e+03
8.541013085661389170e-02, -9.423480607324467850e-02, -9.918794840460176676e-01, 6.224544346745597068e+03
7.101506763078831164e-02, -9.347187066933626554e-02, -9.930860333138159524e-01, 5.325307640221573820e+03
4.179615331831733338e-02, -9.239754517124282307e-02, -9.948445985248749457e-01, 4.271438158272744658e+03
-5.781096827201053640e-03, -9.117527595863532397e-02, -9.958180797582163457e-01, 3.252213269828838747e+03
-8.041880128187622878e-02, -8.966906455440518120e-02, -9.927196357795708970e-01, 2.379275481111498266e+03
-2.167262644924919379e-01, -8.669830102232371771e-02, -9.723749949885450716e-01, 1.691961229402743811e+03
-7.423807232160909431e-01, -5.801101614717305704e-02, -6.674620467133139945e-01, 1.067758340520290858e+03
-8.172030159471532773e-01, 4.999873335123483642e-02, 5.741771132587477622e-01, 1.190210956879293008e+03
-5.853754915637139344e-01, 6.897462888392301428e-02, 8.078230217361136445e-01, 1.721849691772046981e+03
-4.245748272969020465e-01, 7.537895262205548952e-02, 9.022495383913519129e-01, 2.427020629818297493e+03
-3.024312306308077902e-01, 7.723077098633350512e-02, 9.500372407184846102e-01, 3.317881027101911968e+03
-2.026169909210853159e-01, 7.658338558212010594e-02, 9.762588488935017850e-01, 4.357010422058039694e+03
-1.174157603253432880e-01, 7.412659537928892317e-02, 9.903124694179593623e-01, 5.430686053054421791e+03
-4.389423379160094923e-02, 7.021491125361578600e-02, 9.965656839754694074e-01, 6.345674153654561451e+03
1.946895394261698858e-02, 6.516815954114860143e-02, 9.976843542996951530e-01, 6.879036385631390658e+03
7.459167678401959489e-02, 5.925497886634645273e-02, 9.954521230245566565e-01, 6.876699698862727018e+03
1.228920339844702114e-01, 5.275623521944809713e-02, 9.910168150080148619e-01, 6.339384675128560957e+03
1.668770165215555656e-01, 4.572432919589691780e-02, 9.849169239466086800e-01, 5.422188991239785537e+03
2.080794016897133392e-01, 3.822128613509445660e-02, 9.773648734626336765e-01, 4.348312841728379681e+03
2.487923361004654443e-01, 3.004467372597451752e-02, 9.680907452704899940e-01, 3.310395822310269068e+03
2.977236710556726007e-01, 1.944237051216330184e-02, 9.544540900022385754e-01, 2.421739676052389314e+03
3.847184308453454049e-01, -7.612548766912549105e-04, 9.230336664818395986e-01, 1.720006185689814629e+03
4.317976926140106309e-01, -1.234722090445163067e-02, 9.018859677304847944e-01, 1.197560098913532556e+03
-3.008488394905818319e-01, -1.983888601504799759e-02, -9.534654657505178266e-01, 1.041961794299701296e+03
-2.314778656023367687e-01, -3.584562929964470179e-02, -9.721795557387014064e-01, 1.497758148850855832e+03
-1.432717925122019564e-01, -5.500285775913607567e-02, -9.881537730073537418e-01, 2.109792164500169292e+03
-7.278407919832241557e-02, -6.922505998220092327e-02, -9.949423947574619342e-01, 2.885793384519296524e+03
-2.003816073006087564e-02, -7.899690792487996938e-02, -9.966734473501660529e-01, 3.792383315179692545e+03
2.115676786642670462e-02, -8.586250282359646213e-02, -9.960823368488740392e-01, 4.730231330341746798e+03
5.340648264423537850e-02, -9.055001286997324539e-02, -9.944588693258352707e-01, 5.530938716584430949e+03
7.557394171568095065e-02, -9.324859759572642903e-02, -9.927705064011447256e-01, 5.999210942486515705e+03
8.669825442656940717e-02, -9.432962993726219658e-02, -9.917587073453324464e-01, 5.999869713883630538e+03
8.541013085661337823e-02, -9.423480607324467850e-02, -9.918794840460177786e-01, 5.532928308218308302e+03
7.101506763078857531e-02, -9.347187066933618227e-02, -9.930860333138158413e-01, 4.733606791308066022e+03
4.179615331831772196e-02, -9.239754517124286470e-02, -9.948445985248750567e-01, 3.796833918464660655e+03
-5.781096827201814316e-03, -9.117527595863529621e-02, -9.958180797582163457e-01, 2.890856239847857978e+03
-8.041880128187517407e-02, -8.966906455440512569e-02, -9.927196357795710080e-01, 2.114911538765775276e+03
-2.167262644924926041e-01, -8.669830102232373159e-02, -9.723749949885448496e-01, 1.503965537246883741e+03
-7.423807232160909431e-01, -5.801101614717307786e-02, -6.674620467133141055e-01, 9.491185249069251313e+02
-8.172030159471529442e-01, 4.999873335123485030e-02, 5.741771132587480952e-01, 1.057965295003815299e+03
-5.853754915637133793e-01, 6.897462888392304203e-02, 8.078230217361139776e-01, 1.530533059352930877e+03
-4.245748272969021020e-01, 7.537895262205557279e-02, 9.022495383913519129e-01, 2.157351670949597519e+03
-3.024312306308080678e-01, 7.723077098633357451e-02, 9.500372407184843881e-01, 2.949227579646143568e+03
-2.026169909210862319e-01, 7.658338558212002267e-02, 9.762588488935015629e-01, 3.872898152940482305e+03
-1.174157603253427051e-01, 7.412659537928881215e-02, 9.903124694179593623e-01, 4.827276491603932300e+03
-4.389423379160071331e-02, 7.021491125361584151e-02, 9.965656839754694074e-01, 5.640599247692944118e+03
1.946895394261685674e-02, 6.516815954114861531e-02, 9.976843542996951530e-01, 6.114699009450121594e+03
7.459167678401963653e-02, 5.925497886634644579e-02, 9.954521230245566565e-01, 6.112621954544650180e+03
1.228920339844701420e-01, 5.275623521944811101e-02, 9.910168150080148619e-01, 5.635008600114270848e+03
1.668770165215556212e-01, 4.572432919589696637e-02, 9.849169239466086800e-01, 4.819723547768700882e+03
2.080794016897130339e-01, 3.822128613509451905e-02, 9.773648734626337875e-01, 3.865166970425229920e+03
2.487923361004645839e-01, 3.004467372597461466e-02, 9.680907452704901051e-01, 2.942574064275794171e+03
2.977236710556748767e-01, 1.944237051216289244e-02, 9.544540900022379093e-01, 2.152657489824342065e+03
3.847184308453434620e-01, -7.612548766908328306e-04, 9.230336664818404868e-01, 1.528894387279838611e+03
4.317976926140090210e-01, -1.234722090445137914e-02, 9.018859677304856826e-01, 1.064497865700917146e+03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
2.380731243608732658e-03, -0.000000000000000000e+00, 9.999971660553571562e-01
2.380731243608737863e-03, -0.000000000000000000e+00, 9.999971660553572672e-01
2.380731243608737429e-03, -0.000000000000000000e+00, 9.999971660553571562e-01
2.380731243608752608e-03, -0.000000000000000000e+00, 9.999971660553571562e-01
2.380731243608736995e-03, -0.000000000000000000e+00, 9.999971660553571562e-01
2.380731243608743067e-03, -0.000000000000000000e+00, 9.999971660553572672e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.736842105263157237e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.736842105263157237e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
4.644079194018437420e+02, 0.000000000000000000e+00, 2.208441869086088735e-02, 3.432630880612188129e+00, 1.306588583578367935e+00, 2.228725505305839127e-01, 0.000000000000000000e+00, 9.748475912777301300e-01, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 4.651729586012357913e+02, 0.000000000000000000e+00, 3.368376364401213685e+00
4.511885315805782852e+02, 0.000000000000000000e+00, 5.355631748794728586e-02, 7.537150668987199431e+00, 3.446244169468162255e+00, 1.979479985823029975e-01, 0.000000000000000000e+00, 9.802125228016934644e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.526804954705175987e+02, 0.000000000000000000e+00, 7.441565789472356585e+00
4.329350106105529221e+02, 0.000000000000000000e+00, 9.701316832146344993e-02, 1.158085425473323404e+01, 6.398914765193208787e+00, 1.477144669385237474e-01, 0.000000000000000000e+00, 9.890300482073675070e-01, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 4.346456703234836141e+02, 0.000000000000000000e+00, 1.155082601016276733e+01
4.080985723772960228e+02, 0.000000000000000000e+00, 1.561422203717969248e-01, 1.558450731507594078e+01, 1.093743775273874341e+01, 1.043608618875028343e-01, 0.000000000000000000e+00, 9.945394967049311363e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368440558e-01, 4.097249849927894729e+02, 0.000000000000000000e+00, 1.565555028190173559e+01
3.755017274179037372e+02, 0.000000000000000000e+00, 2.337467675366826925e-01, 1.930054237541156326e+01, 1.726263826717526229e+01, 6.717665034347028441e-02, 0.000000000000000000e+00, 9.977410975040724717e-01, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172013671e-01, 3.767982732044961267e+02, 0.000000000000000000e+00, 1.949069109960367285e+01
3.348337182473363782e+02, 0.000000000000000000e+00, 3.305666419665833078e-01, 2.224112298662982212e+01, 2.511857771192370947e+01, 3.391168286047999136e-02, 0.000000000000000000e+00, 9.994248334745190476e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.355879521565199184e+02, 0.000000000000000000e+00, 2.255889727916539300e+01
2.872094099697681031e+02, 0.000000000000000000e+00, 4.439476419537215501e-01, 2.384524831510771747e+01, 3.371249331994987841e+01, 3.530269588830748859e-03, 0.000000000000000000e+00, 9.999937685788998776e-01, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.872935901247331003e+02, 0.000000000000000000e+00, 2.428904736727794500e+01
2.354069544848210853e+02, 0.000000000000000000e+00, 5.672757157273194961e-01, 2.373986589563930494e+01, 4.164809115334760747e+01, -2.412848078300140753e-02, 0.000000000000000000e+00, 9.997088658279991158e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.348341475867671591e+02, 0.000000000000000000e+00, 2.430023012516568670e+01
1.834009860185740877e+02, 0.000000000000000000e+00, 6.910883005870558371e-01, 2.188769586767195818e+01, 4.726262106323156331e+01, -4.893883060491877046e-02, 0.000000000000000000e+00, 9.988017775610049664e-01, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.823298277781740353e+02, 0.000000000000000000e+00, 2.255255783993246155e+01
1.352433724443987444e+02, 0.000000000000000000e+00, 8.057389607543552490e-01, 1.865558715741198625e+01, 4.928896015415689646e+01, -7.048032179402639874e-02, 0.000000000000000000e+00, 9.975131699580764844e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.339285206582878232e+02, 0.000000000000000000e+00, 1.941493284357356686e+01
9.390777953754502505e+01, 0.000000000000000000e+00, 9.041481771470649687e-01, 1.463355724270212832e+01, 4.734046913721708449e+01, -8.803891760372022091e-02, 0.000000000000000000e+00, 9.961170357880471116e-01, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798633e+00, 9.261945699720533298e+01, 0.000000000000000000e+00, 1.548088384078220514e+01
6.073558398651937296e+01, 0.000000000000000000e+00, 9.831224833233022098e-01, 1.044001698182073667e+01, 4.191263751425344708e+01, -1.002077062467281038e-01, 0.000000000000000000e+00, 9.949665399443187175e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.968941383159422287e+01, 0.000000000000000000e+00, 1.137059005668540834e+01
3.562033575678424313e+01, 0.000000000000000000e+00, 1.042915308924379225e+00, 6.549903266639886645e+00, 3.396786451569096243e+01, -1.039206971622267522e-01, 0.000000000000000000e+00, 9.945855864134151014e-01, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.493966524296984488e+01, 0.000000000000000000e+00, 7.557354690326550717e+00
1.760285734265642077e+01, 0.000000000000000000e+00, 1.085810204277698254e+00, 3.234970053730255479e+00, 2.441951815965909134e+01, -8.994349286806771482e-02, 0.000000000000000000e+00, 9.959468701144111868e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.731189283670032353e+01, 0.000000000000000000e+00, 4.307668504204195337e+00
5.565307664870317694e+00, 0.000000000000000000e+00, 1.114468456107995165e+00, 7.099428865764004781e-01, 1.367526588663164944e+01, -1.659309544986500851e-02, 0.000000000000000000e+00, 9.998623251145087876e-01, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 5.553527514789335484e+00, 0.000000000000000000e+00, 1.824313601378779737e+00
1.468421067233736388e-01, 0.000000000000000000e+00, 1.127368402912428458e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.468421067233736388e-01, 0.000000000000000000e+00, 1.127368402912428458e+00
